smiles,pIC50
C1=CC(=CC=C1C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CCCC(=O)O)Br,9.69897
CC(=O)NC1=CC=CC(=C1)NC2=NC=C3C=C(C=CC3=N2)C4=CNN=C4,9.69897
C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=C(C=C5)C6=CC=NC=C6,9.69897
C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=CC(=C5)C(=O)N6C=CC=N6,9.69897
C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=C(C=C5)C6=CN=CC=C6,9.69897
CNC(=O)C1=CC2=C(C=C1)C(=O)N(C2)C3=CC=CC(=N3)C4=NN=CN4C5CC5,9.69897
COCCNC(=O)C1=CC2=C(C=C1)C(=O)N(C2)C3=CC=CC(=N3)C4=NN=CN4C5CC5,9.69897
CC(=O)N1CCN(CC1)C(=O)C2=CC3=C(C=C2)C(=O)N(C3)C4=CC=CC(=N4)C5=NN=CN5C6CC6,9.69897
C1CCN(CC1)C(=O)C2=CC3=C(C=C2)C(=O)N(C3)C4=CC=CC(=N4)C5=NN=CN5C6CC6,9.69897
C1CN(C1)C(=O)C2=CC3=C(C=C2)C(=O)N(C3)C4=CC=CC(=N4)C5=NN=CN5C6CC6,9.69897
C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=CC(=C5)C(=O)N6CCC(CC6)O,9.69897
C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=CC=CC=C5C4=O,9.69897
C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=CC(=C5)C(=O)N6CC7CCC(C6)O7,9.69897
C1CC1NC(=O)C2=CC3=C(C=C2)C(=O)N(C3)C4=CC=CC(=N4)C5=NN=CN5C6CC6,9.69897
CC(=O)NC1CCN(CC1)C(=O)C2=CC3=C(C=C2)C(=O)N(C3)C4=CC=CC(=N4)C5=NN=CN5C6CC6,9.69897
C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=CC(=C5)C6=CC=NN6,9.69897
C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=CC(=C5)C(=O)NC6CCOCC6,9.69897
COC1=NC=C(C=C1)C2=CC3=C(CN(C3=O)C4=CC=CC(=N4)C5=NN=CN5C6CC6)C=C2,9.69897
CC1(CCN(CC1)C(=O)C2=CC3=C(C=C2)C(=O)N(C3)C4=CC=CC(=N4)C5=NN=CN5C6CC6)O,9.69897
CN1C=NC=C1C2=CC3=C(CN(C3=O)C4=CC=CC(=N4)C5=NN=CN5C6CC6)C=C2,9.69897
CC1=NC=C(C=C1)C2=CC3=C(CN(C3=O)C4=CC=CC(=N4)C5=NN=CN5C6CC6)C=C2,9.69897
COC1CCN(CC1)C(=O)C2=CC3=C(C=C2)C(=O)N(C3)C4=CC=CC(=N4)C5=NN=CN5C6CC6,9.69897
C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=CC(=C5)C(=O)NCCN6C=CN=C6,9.69897
C1CCN(C1)C(=O)C2=CC3=C(C=C2)C(=O)N(C3)C4=CC=CC(=N4)C5=NN=CN5C6CC6,9.69897
CC1=NC=C(C=N1)C2=CC3=C(CN(C3=O)C4=CC=CC(=N4)C5=NN=CN5C6CC6)C=C2,9.69897
CN1CCN(CC1)C(=O)C2=CC3=C(C=C2)C(=O)N(C3)C4=CC=CC(=N4)C5=NN=CN5C6CC6,9.69897
C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=CC(=C5)N,9.69897
C1CC1C2=NC=C(C=N2)C3=CC4=C(CN(C4=O)C5=CC=CC(=N5)C6=NN=CN6C7CC7)C=C3,9.69897
C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=C(C=C5)N6C=CN=C6,9.69897
C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=C(C=C5)C6=CC=CC=N6,9.69897
CN1C(=CC=N1)C2=CC3=C(C=C2)C(=O)N(C3)C4=CC=CC(=N4)C5=NN=CN5C6CC6,9.69897
CSC1CCN(CC1)C(=O)C2=CC3=C(C=C2)C(=O)N(C3)C4=CC=CC(=N4)C5=NN=CN5C6CC6,9.69897
C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=C(C=C5)C6=CN=CN=C6,9.69897
C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=CC(=C5)C(=O)N6CCNC(=O)C6,9.69897
CC1=CC(=CN=C1)C2=CC3=C(CN(C3=O)C4=CC=CC(=N4)C5=NN=CN5C6CC6)C=C2,9.69897
C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=C(C=C5)C6=C(C=CN=C6)Cl,9.69897
C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=CC(=C5)C(=O)N6CCOCC6,9.69897
CN(C)C1=C(C=C2C(=C1)CN(C2=O)C3=CC=CC(=N3)C4=NN=CN4C5CC5)C6=CN=CC=C6,9.69897
C1CC1C2=NC=C(C=C2)C3=CC4=C(CN(C4=O)C5=CC=CC(=N5)C6=NN=CN6C7CC7)C=C3,9.69897
COC1CCN(C1)C(=O)C2=CC3=C(C=C2)C(=O)N(C3)C4=CC=CC(=N4)C5=NN=CN5C6CC6,9.69897
C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=C(C=C5)N6C=NC7=CC=CC=C76,9.69897
C1CC1C2=CN=NN2C3=NC(=CC=C3)N4CC5=CC=CC=C5C4=O,9.69897
COC(=O)C1=C(C=C2C(=C1)CN(C2=O)C3=CC=CC(=N3)C4=NN=CN4C5CC5)C6=CN=CC=C6,9.69897
C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=CC(=C5)C(=O)N6CCSCC6,9.69897
C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=C(C=C5)C6=C(N=CC=C6)F,9.69897
CN1C=C(N=C1)C2=CC3=C(C=C2)C(=O)N(C3)C4=CC=CC(=N4)C5=NN=CN5C6CC6,9.69897
CN1C=CC(=N1)C2=CC3=C(C=C2)C(=O)N(C3)C4=CC=CC(=N4)C5=NN=CN5C6CC6,9.69897
C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=C(C=C5)C6=C(C=CN=C6)F,9.69897
C1CCC(C1)OC2=C(C=C3C(=C2)CN(C3=O)C4=CC=CC(=N4)C5=NN=CN5C6CC6)C7=CN=CC=C7,9.69897
C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=C(C=C5)C(=O)O,9.69897
C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=CC(=C(C=C5C4=O)C6=CN=CC=C6)Cl,9.69897
C1CC2=NN=C(N2C1CO)C3=NC(=CC=C3)N4CC5=CC=CC=C5C4=O,9.69897
CN1C=CN=C1C2=CC3=C(CN(C3=O)C4=CC=CC(=N4)C5=NN=CN5C6CC6)C=C2,9.69897
CN(C)C1CCN(CC1)C(=O)C2=CC3=C(C=C2)C(=O)N(C3)C4=CC=CC(=N4)C5=NN=CN5C6CC6,9.69897
CC(C)N1C=NN=C1C2=NC(=CC=C2)N3CC4=C(C3=O)C=C(C=C4)C5=CN=CC=C5,9.69897
CN(C)C1=CC2=C(C=C1)C(=O)N(C2)C3=CC=CC(=N3)C4=NN=CN4C5CC5,9.69897
COC1=C(C=C2C(=C1)CN(C2=O)C3=CC=CC(=N3)C4=NN=CN4C5CC5)C6=CN=CC=C6,9.69897
CN(C)C(=O)C1=CC2=C(CN(C2=O)C3=CC=CC(=N3)C4=NN=CN4C5CC5)C=C1,9.69897
CC1=C(C=CC=N1)C2=CC3=C(CN(C3=O)C4=CC=CC(=N4)C5=NN=CN5C6CC6)C=C2,9.69897
C1CC1N2C=C(C=N2)C3=CC4=C(CN(C4=O)C5=CC=CC(=N5)C6=NN=CN6C7CC7)C=C3,9.69897
COC(=O)C1CCN(CC1)C(=O)C2=CC3=C(C=C2)C(=O)N(C3)C4=CC=CC(=N4)C5=NN=CN5C6CC6,9.69897
C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=CC(=C(C=C5C4=O)C6=CN=CC=C6)F,9.69897
CC1CCC2=NN=C(N12)C3=NC(=CC=C3)N4CC5=CC=CC=C5C4=O,9.69897
CN1C=CC(=N1)C2=CC3=C(CN(C3=O)C4=CC=CC(=N4)C5=NN=CN5C6CC6)C=C2,9.69897
CC1=NC=C(S1)C2=CC3=C(CN(C3=O)C4=CC=CC(=N4)C5=NN=CN5C6CC6)C=C2,9.69897
C1CC1C2=CN(N=N2)C3=CC4=C(CN(C4=O)C5=CC=CC(=N5)C6=NN=CN6C7CC7)C=C3,9.69897
C1CCN(CC1)C(=O)C2=C(C=C3C(=C2)CN(C3=O)C4=CC=CC(=N4)C5=NN=CN5C6CC6)Cl,9.69897
C1CCN(C1)C(=O)C2=C(C=C3C(=C2)CN(C3=O)C4=CC=CC(=N4)C5=NN=CN5C6CC6)C7=CN=CC=C7,9.69897
CC1=CC2=C(C=C1C3=CN=CC=C3)C(=O)N(C2)C4=CC=CC(=N4)C5=NN=CN5C6CC6,9.69897
CC1=C(C=NC=C1)C2=CC3=C(CN(C3=O)C4=CC=CC(=N4)C5=NN=CN5C6CC6)C=C2,9.69897
COC(=O)C1=CC2=C(CN(C2=O)C3=CC=CC(=N3)C4=NN=CN4C5CC5)C=C1,9.69897
C1CC1C2=NC=C(N=C2)C3=CC4=C(CN(C4=O)C5=CC=CC(=N5)C6=NN=CN6C7CC7)C=C3,9.69897
C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=C(C=C5)C6=NN=CC=C6,9.69897
CCNC1=CC2=C(C=C1)C(=O)N(C2)C3=CC=CC(=N3)C4=NN=CN4C5CC5,9.69897
CC(C)OC1=C(C=C2C(=C1)CN(C2=O)C3=CC=CC(=N3)C4=NN=CN4C5CC5)C6=CN=CC=C6,9.69897
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(N3)C(=CC=C4)NC(=O)C,9.619608
C1CCC(CC1)N2C=NN=C2C3=CC4=C(C=C3)NN=C4C5=CC(=CC=C5)N6C=C(N=C6)C7CC7,9.614394
CC(C)N1C=NN=C1C2=CC3=C(C=C2)NN=C3C4=CC(=CC=C4)C(=O)NCCOC,9.610834
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)NC3=CC=C(C=C3)C4=CN(N=C4)C,9.610126
[B-]1(N2C(=CC(=C2C=C3[N+]1=C(C=C3)CCC(=O)NCCOCCOCCOCCN(C)C4CC5N6C7=CC=CC=C7C8=C9C(=C1C2=CC=CC=C2N(C1=C86)C(C4OC)(O5)C)CNC9=O)C)C)(F)F,9.605548
C1CNCCC1OC2=C3C(=CNC3=C(C=C2)C(=O)N)C#N,9.600327
CC1=CC2=C(C=CN=C2N1)C3=CC=C(S3)S(=O)(=O)NCCN,9.600327
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3CCCCO3,9.5999975
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)NC3=NN(C4=CC=CC=C43)C,9.586198
CC1=CC2=C(C=C1)N=C(S2)NC(=O)C3=CC=C(C=C3)C(C)(C)C,9.585027
CC(C)N1C=NN=C1C2=CC3=C(C=C2)NN=C3C4=C(C=CC(=C4)N5C=C(N=C5)C6CC6)OC,9.568636
CC(C)N1C=NN=C1C2=CC3=C(C=C2)NN=C3C4=CC(=CC=C4)C(=O)NC5CC5,9.567031
C1CC1C2=CN(C=N2)C3=CC=CC(=C3)C4=NNC5=C4C=C(C=C5)C6=CNN=C6,9.561299
CCOC(C)N1C=C(C=N1)C2=CC(=CN=C2)C3=NNC4=C3C=C(C=C4)C5=NN=CN5C(C)C,9.55752
CC(C)N1C=NN=C1C2=CC3=C(C=C2)NN=C3C4=CC=CC(=C4)C5=CN=CC=C5,9.548214
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC=CC=C3OC,9.524329
C1=CC=C(C(=C1)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CCCC(=O)O)Cl,9.522879
C1=CC=C(C(=C1)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CCC(=O)O)F,9.522879
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)N(C)C3=NC4=CC=CC=C4C=C3,9.496755
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)NC3=CC=NC=C3,9.472113
CC(C(=O)O)N1C(=O)C(=CC2=CC=C(O2)C3=CC(=C(C=C3)Cl)Cl)SC1=S,9.468521
C1=CC(=CC(=C1)Cl)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CCCC(=O)O,9.455932
C1=CC(=C(C=C1Cl)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CCCC(=O)O)Cl,9.455932
CC(C)C1=CC(=NN1)NC(=O)NC2=CC=CC(=N2)C3=NN=CN3C(C)C,9.405607
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC=CC=C3,9.399997
CC(C)N1C=NN=C1C2=NC(=CS2)C(=O)NC3=CC=CC=N3,9.39794
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)OC(C)C,9.3250475
CCOC(=O)C1=C2C3=CC=CC=C3C(=O)C4=C2C(=CC=C4)NC1=O,9.30103
C1=CC(=CC(=C1)C(F)(F)F)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CCCCCC(=O)O,9.30103
CCC(C(=O)O)N1C(=O)C(=CC2=CC=C(O2)C3=CC=C(C=C3)Br)SC1=S,9.30103
CCC(C(=O)O)N1C(=O)C(=CC2=CC=C(O2)C3=C(C=CC(=C3)Cl)Cl)SC1=S,9.30103
CCCC(C(=O)O)N1C(=O)C(=CC2=CC=C(O2)C3=CC=C(C=C3)Br)SC1=S,9.30103
C1=CC(=C(C(=C1)Cl)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CCCC(=O)O)Cl,9.30103
C1=CC=C(C(=C1)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CCCCCC(=O)O)Cl,9.30103
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=NC4=CC=CC=C4S3,9.29585
CC1CC2=C(O1)C=CC(=C2)C(=C3C(N(C(=O)C3=O)C4=NC5=C(S4)C=C(C=C5)F)C6=CC(=CC=C6)OCCC(C)C)O,9.283997
C1=CC(=CC(=C1)NC(=O)C2=CC=C(C=C2)C(F)(F)F)C3=NNC4=C3C=C(C=C4)C5=NC=NN5,9.274088
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3)C=CC(=N4)N5CCOCC5,9.259637
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=CC=CC=C4C=C3,9.259637
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3)C=CC(=N4)Cl,9.259637
CC(C)NC1=NC2=C(C=CC(=C2)C(=O)NC3=CC=CC(=N3)C4=NN=CN4C(C)C)N=C1OC,9.259637
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3)C=CC(=N4)N5CC6CCC(C5)O6,9.259637
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3)N=C(C(=N4)N5CCCCC5)OC,9.259637
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3)N=C(C(=N4)N5CCOCC5)OC,9.259637
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3)N=C(C(=N4)N5CCOCC5)OC(C)C,9.259637
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=NC=CN=C4C=C3,9.259637
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=CC=CC=C4C=C3F,9.259637
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=NC=C(C=C4C=C3)Br,9.259637
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3F)N=C(C(=N4)OC(C)C)OC(C)C,9.259637
CC(C)N1C(=NN=N1)C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3F)N=C(C(=N4)N5CCCCC5)OC,9.259637
CC(C)CN(C)C1=NC2=C(C=C(C(=C2)C(=O)NC3=CC=CC(=N3)C4=NN=CN4C(C)C)F)N=C1OC(C)C,9.259637
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC=CC(=C3)C(=O)N,9.236572
C1=CC(=CC(=C1)NC2=NC=C3C=C(C=CC3=N2)C4=CNN=C4)N,9.2218485
CCN1C=C(C=N1)NC(=O)C2=CSC(=N2)C3=NN=CN3C(C)C,9.2218485
C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=CC(=C5)NC(=O)C6(CC6)C7=CC=CC=C7,9.2218485
CC(=O)NC1=CC2=C(C=C1)C(=O)N(C2)C3=CC=CC(=N3)C4=NN=CN4C5CC5,9.2218485
C1CC1N2C=NN=C2C3=NC(=CC=C3)N4CC5=C(C4=O)C=C(C=C5)C6=CC(=CN=C6)F,9.2218485
C1CC2=NN=C(N2C1)C3=NC(=CC=C3)N4CC5=CC=CC=C5C4=O,9.2218485
C1C2=CC=CC=C2C(=O)N1C3=CC=CC(=N3)N4C=CN=N4,9.2218485
C1CC1C(=O)NC2=C(C=C3CN(C(=O)C3=C2)C4=CC=CC(=N4)C5=NN=CN5C6CC6)F,9.2218485
C1=CC(=CC=C1C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CCC(=O)O)[N+](=O)[O-],9.187087
CC(C)N1C=NN=C1C2=CC3=C(C=C2)NN=C3C4=CC(=CC=C4)S(=O)(=O)C,9.134896
C1C2=C3C4=C(C=CC(=C4)O)NC3=C5C(=C2C(=O)N1)C6=CC=CC=C6N5,9.130768
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=CC=CC=C4N3C,9.129011
C1=CC=C(C(=C1)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CCC(=O)O)Cl,9.124939
CSCCC(C(=O)O)N1C(=O)C(=CC2=CC=C(O2)C3=CC(=C(C=C3)Cl)Cl)SC1=S,9.124939
CCC(C(=O)O)N1C(=O)C(=CC2=CC=C(O2)C3=CC(=CC=C3)Cl)SC1=S,9.124939
CCCCCOC1=CC=C(C=C1)C2C(=C(C3=CC4=C(C=C3)OC(C4)C)O)C(=O)C(=O)N2C5=NC6=C(S5)C=C(C=C6)F,9.124939
CC(=O)NC1CC2N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N(C7=C53)C(C1O)(O2)C)CNC6=O,9.113509
C1COC1CN2C=NN=C2C3=NC(=CC=C3)N4CC5=CC=CC=C5C4=O,9.099999
CCOC(=O)C1=CC=C(C=C1)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)C(CC(=O)O)C(=O)C,9.09691
CC(C)N1C=NN=C1C2=CC3=C(C=C2)NN=C3C4=CC=CC(=C4)C5=CC=NN5C,9.068034
CC(C)(C)C1=CC=C(C=C1)C(=O)NC2=CN3C=C(C=CC3=N2)CNC,9.060481
CC(=O)NC1=CC=CC(=C1)NC2=NC3=CC=CC=C3C=N2,9.045757
C1=CC(=C(C(=C1)Cl)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)C(CC(=O)O)C(=O)O)Cl,9.0
C1=CC(=CC(=C1)Cl)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CCC(=O)O,9.0
CC(C1=CC=CC=C1)N2C3=C(C=CC(=C3)N4C5=C(NC4=O)N=CC=C5)C(=O)NC2(C)C,9.0
CCN(CC1=CC=CC=C1)C2=NC3=C(C=CC(=C3)C(=O)NC4=CC=CC(=N4)C5=NN=CN5C(C)C)C=C2,9.0
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=NC=C(C=C4C=C3)C5=CC=C(C=C5)C(C)(C)C,9.0
CC(C)N1C(=NN=N1)C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3F)N=C(C(=N4)N(C)C(C)C)OC(C)C,9.0
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3)C=CC(=N4)N5CCN(CC5)C(C)(C)C,9.0
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3)C=CC(=N4)N(C)C,9.0
CC(C)N1C(=NN=N1)C2=NC(=CC=C2)NC(=O)C3=NC=C4C=CC(=CC4=C3)Br,9.0
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3)C=CC(=N4)NC5CCCCC5,9.0
CC(C)CN(C)C1=NC2=C(C=C(C(=C2)C(=O)NC3=CC=CC(=N3)C4=NN=NN4C(C)C)F)N=C1OC(C)C,9.0
CC(C)N1C(=NN=N1)C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3F)N=C(C(=N4)OC(C)C)OC(C)C,9.0
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3)C=CC(=N4)N5CC6(C5)COC6,9.0
CC(C)NC1=NC2=C(C=C(C(=C2)C(=O)NC3=CC=CC(=N3)C4=NN=NN4C(C)CO)F)N=C1OC(C)C,9.0
CC(C)N1C(=NN=N1)C2=NC(=CC=C2)NC(=O)C3=CC4=CC=CC=C4C=C3F,9.0
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=C3)N=C(C(=N4)N5CCCCC5)OC(C)C,9.0
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=CC4=C(C=CC=N4)C=C3,9.0
CC(C)NC1=NC2=C(C=C(C(=C2)C(=O)NC3=CC=CC(=N3)C4=NN=NN4C(C)C)F)N=C1OC(C)C,9.0
CC1C(C(CC(O1)N2C3=C(C=C(C=C3)O)C4=C5C(=C6C7=CC=CC=C7NC6=C42)CNC5=O)N)O,8.958608
CC1=C(OC2=CC=CC=C12)C(=O)NC3=CC=CC(=N3)C4=NN=CN4C(C)C,8.956244
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)NC3=CN=CC=C3,8.917933
C1=CC=C(C(=C1)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CC(=O)O)Cl,8.90309
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)OCC3=CC=CC=C3,8.8173
CC1=CC=C(O1)C(=O)C2=C(C(=O)N(C2C3=CC=C(C=C3)C(C)(C)C)C4=NC5=C(S4)C=C(C=C5)F)O,8.809669
CCC1=CC=C(C=C1)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)C(CC(=O)O)C(=O)O,8.744727
CCCC(C(=O)O)N1C(=O)C(=CC2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-])SC1=S,8.744727
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)NC3=CN(N=C3)C,8.7307205
C1=CC(=CC(=C1)O)N2C(=O)C(=CC3=CC=C(O3)C4=CC=C(C=C4)Br)SC2=S,8.69897
CCOC1=CC2=C(C=C1)N=C(S2)N3C(C(=C(C4=CC=C(C=C4)C)O)C(=O)C3=O)C5=CC=C(C=C5)C(C)(C)C,8.69897
CC1=CC=C(O1)C(=O)C2=C(C(=O)N(C2C3=CC=C(C=C3)C(C)C)C4=NC5=C(C=C(C=C5S4)C)C)O,8.69897
CCCOC1=CC=C(C=C1)C2C(=C(C3=CC4=C(C=C3)OCCO4)O)C(=O)C(=O)N2C5=NC6=C(S5)C=C(C=C6)C,8.69897
CN(C)C1=CC=CC(=C1)NC2=NC=CC(=N2)NCCOC3=CC=CC=C3,8.69897
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)NC3=CC=CC(=C3)C4=CN(N=C4)C,8.673664
CC1=CN=C(N=C1NCC2=CC(=CC=C2)C(F)(F)F)NC3=CC=C(C=C3)N4CCOCC4,8.653256
CC(=O)CN1C(=O)C(=CC2=CC=C(O2)C3=CC=C(C=C3)OC)SC1=S,8.60206
CC(C)(C)C1=CC=C(C=C1)C2C(=C(C3=CC4=C(C=C3)OCCO4)O)C(=O)C(=O)N2C5=NC6=C(S5)C=C(C=C6)Cl,8.60206
C1=CC(=CC=C1C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)C(CC(=O)O)C(=O)O)Br,8.552842
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)NC3=CC=CC=C3,8.546988
CC1=CC2=C(C=C1)N=C(S2)N3C(C(=C(C4=CC=C(C=C4)F)O)C(=O)C3=O)C5=CC=C(C=C5)Cl,8.537602
C1=CC=C(C(=C1)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CCCC(=O)O)F,8.522879
C1=CC=C(C(=C1)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)CC(=O)O)F,8.522879
C1C2=C3C4=CC=CC=C4NC3=C5C(=C2C(=O)N1)C6=C(N5)C=CC(=C6)O,8.522879
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)NC3=CC=NC4=CC=CC=C43,8.487049
CCCCOC1=C(C=C(C=C1)C2C(=C(C3=CC4=C(C=C3)OCCO4)O)C(=O)C(=O)N2C5=NC6=C(S5)C=C(C=C6)Cl)OCC,8.443698
CN(C)C1=CC=CC(=C1)NC2=NC3=CC(=C(C=C3C(=N2)NC4=CC5=C(C=C4)OCO5)OC)OC,8.439496
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)NC3=C4C=CC=CN4N=C3,8.438184
CCCC(C(=O)O)N1C(=O)C(=CC2=CC=C(O2)C3=CC(=C(C=C3)Cl)Cl)SC1=S,8.408936
CC1C(C2(CC(O1)N3C4=C(C=C(C=C4)O)C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)O)O,8.387217
CC1=NN(C(=C1)NC(=O)NC2=CC=CC(=N2)C3=NN=CN3C(C)C)C,8.382685
COC1=CC2=C(C=C1)N=C(S2)N3C(C(=C(C3=O)O)C(=O)C4=CC=CO4)C5=CC=C(C=C5)Cl,8.376751
CCOC1=CC2=C(C=C1)N=C(S2)N3C(C(=C(C4=CC=CC=C4)O)C(=O)C3=O)C5=CC=C(C=C5)Cl,8.376751
CC(=O)NC1=CC=C(C=C1)NC2=NC(=NC3=CC(=C(C=C32)OC)OC)NC4=NC5=CC=CC=C5N4C,8.363612
CN(C)C1=CC=CC(=C1)NC2=NC3=CC(=C(C=C3C(=N2)NC4=CC=CC=C4)OC)OC,8.36291
CCOC1=CC2=C(C=C1)N=C(S2)N3C(C(=C(C3=O)O)C(=O)C4=CC=CS4)C5=CC=C(C=C5)C,8.356547
CC1=CC=C(C=C1)C(=C2C(N(C(=O)C2=O)C3=NC4=C(S3)C=C(C=C4)C)C5=CC=C(C=C5)C(C)(C)C)O,8.356547
C1=CC(=CC(=C1)Cl)C2C(=C(C(=O)N2C3=NC4=C(S3)C=C(C=C4)F)O)C(=O)C5=CC=CS5,8.346787
CC1=CC(=NC(=N1)NC2=CC=C(C=C2)N3CCOCC3)NCC4=CC(=CC=C4)C(F)(F)F,8.33885
CCCCOC1=CC=C(C=C1)C2C(=C(C3=CC4=C(C=C3)OCCO4)O)C(=O)C(=O)N2C5=NC6=C(S5)C=C(C=C6)C,8.337242
