smiles_canonical,ic50_nM,n_records,had_salt
Cc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccco4)C3c3ccc(Cl)cc3)sc2c1,15115.1,2,False
Cc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccco4)C3c3cccc(Br)c3)sc2c1,15515.5,2,False
Cc1ccc2nc(NC(=O)c3ccc(C(C)(C)C)cc3)cn2c1,11.011,2,False
Cc1ccc2nc(NC(=O)c3ccc(C(C)(C)C)cc3)sc2c1,130.13,2,False
Cc1cccc(Nc2ccc3c(cnn3-c3cccc(C(=O)NCCN4CCN(CC5CC5)CC4)c3)c2)c1Cl,19.226,2,True
Cc1cccc(Nc2ccc3c(cnn3-c3cccc(C(=O)NCCN4CCNCC4)c3)c2)c1Cl,19.226,2,True
Cc1ccccc1-c1cscc1Nc1cnn(-c2cccc(C(=O)Nc3ccc(N4CCOCC4)cc3)c2)c1,19.226,2,True
Cc1ccncc1-c1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3C3CC3)n1)C2,0.2,1,False
Cc1cn(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCCCO3)cn1,2.014,4,False
Cc1cn(C)c2cc(NC(=O)c3ccc(C(C)(C)O)cc3)ncc12,24.0,2,False
Cc1cnc(-c2cc(Cl)ccc2F)cc1-n1c(=O)n(CC(N)=O)c2cnccc21,2502.5,2,False
Cc1cnc(-c2ccc(C(N)=O)cc2)nc1Nc1ccc(N2CCOCC2)cc1,17.672,2,False
Cc1cnc(-c2cccc(N)c2)nc1Nc1ccc(N2CCOCC2)cc1,14.0055,2,False
Cc1cnc(-c2csc3ccccc23)nc1Nc1ccc(N2CCOCC2)cc1,20.078,2,False
Cc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1NCc1cccc(C(F)(F)F)c1,5.5385,2,False
Cc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1NCc1ccccc1,13.4805,2,False
Cc1cnc(Nc2nc3ccccc3n2C)nc1Nc1ccc(N2CCOCC2)cc1,21.765,2,False
Cc1cncc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C4CC4)n2)C3)c1,0.2,1,False
Cc1n[nH]c(C)c1-c1cc(F)cc(-c2ccnc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)n2)c1,19.226,2,True
Cc1nc(C)n(-c2ccc(Nc3nccc(-c4cc(F)cc(-c5cn[nH]c5C)c4)n3)cc2)n1,19.226,2,True
Cc1nc(C)n(-c2ccc(Nc3nccc(-c4cc(F)cc(-c5ncco5)c4)n3)cc2)n1,19.226,2,True
Cc1nc(C)n(-c2ccc(Nc3nccc(-c4cccc(-n5cncn5)c4)n3)cc2)n1,19.226,2,True
Cc1nc(C)n(-c2ccc(Nc3nccc(-c4cccc(-n5nccn5)c4)n3)cc2)n1,19.226,2,True
Cc1ncc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C4CC4)n2)C3)cn1,0.2,1,False
Cc1ncc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C4CC4)n2)C3)s1,0.2,1,False
Cc1ncccc1-c1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3C3CC3)n1)C2,0.2,1,False
Cc1ncn(-c2ccc(Nc3nccc(-c4cc(F)cc(-c5cn[nH]c5C)c4)n3)cc2)n1,19.226,2,True
Cc1ncn(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCCCO3)c1C,50.5,6,False
Clc1cccc(Nc2ncc3ccccc3n2)c1,5005.0,2,False
Clc1cccc(Nc2ncnc3[nH]cnc23)c1,10000.0,1,False
Clc1cccc(Nc2ncnc3nc[nH]c23)c1,10.0,1,False
Cn1c(=O)c(C(=O)c2ccccc2)c2c3c(cccc31)C(=O)c1ccccc1-2,17517.5,2,False
Cn1c(=O)c(NCCO)c2c3c(cccc31)C(=O)c1ccccc1-2,12512.5,2,False
Cn1c(=O)c(S(=O)(=O)c2ccc(F)cc2F)cc2cnc(Nc3ccc4[nH]ccc4c3)nc21,5005.0,2,False
Cn1c(Cl)c(Cl)c2cnc(NC(=O)c3ccc(C(C)(C)O)cc3)cc21,103.0,2,False
Cn1c(Cl)c(Cl)c2cnc(NC(=O)c3ccc([C@@](C)(O)CO)cc3)cc21,122.0,1,False
Cn1c2ccccc2c(=O)n1-c1cccc(-c2nncn2C2CC2)n1,5.5,1,False
Cn1cc(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCCCO3)cn1,2.5125,4,False
Cn1cc(-c2ccc3cnc(Nc4ccc(-c5ccc(N6CCOCC6)nc5)cc4)nc3c2Cl)cn1,19.226,2,True
Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2)cn1,19.226,2,True
Cn1cc(-c2ccc3nc(Nc4cccc(N(C(=O)C(C)(C)C)c5ccccc5)c4)ncc3c2)cn1,5005.0,2,False
Cn1cc(-c2ccc3nc(Nc4cccc(N)c4)ncc3c2)cn1,5005.0,2,False
Cn1cc(-c2ccc3nc(Nc4ccccc4)ncc3c2)cn1,5005.0,2,False
Cn1cc(/C=C2\C(=O)Nc3ccccc32)c2ccccc21,91350.0,2,False
Cn1cc(Br)c2cnc(NC(=O)c3ccc(C(C)(C)O)cc3)cc21,7.5,2,False
Cn1cc(Br)c2cnc(NC(=O)c3ccc([C@@](C)(O)CO)cc3)cc21,13.5,2,False
Cn1cc(C=C2C(=O)Nc3ccccc32)c2ccccc21,91.35,2,False
Cn1cc(Cl)c2cnc(NC(=O)c3ccc(C(C)(C)O)cc3)cc21,14.5,2,False
Cn1cc(Cl)c2cnc(NC(=O)c3ccc([C@@](C)(O)CO)cc3)cc21,19.0,1,False
Cn1cc(Cl)c2cnc(NC(=O)c3ccc([C@](C)(O)CO)cc3)cc21,38.0,1,False
Cn1ccc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C4CC4)n2)C3)n1,0.2,1,False
Cn1ccc(-c2ccc3c(c2)CN(c2cccc(-c4nncn4C4CC4)n2)C3=O)n1,0.2,1,False
Cn1ccc2cc(-c3cc(Nc4ccc(N5CCOCC5)cc4)nc(N)n3)ccc21,19.997,2,False
Cn1ccnc1-c1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3C3CC3)n1)C2,0.2,1,False
Cn1cnc(-c2ccc3c(c2)CN(c2cccc(-c4nncn4C4CC4)n2)C3=O)c1,0.2,1,False
Cn1cncc1-c1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3C3CC3)n1)C2,0.2,1,False
Cn1nc(C(F)(F)F)c2cc(C(=O)Nc3cccc(-c4nncn4C4CC4)n3)c(=O)[nH]c21,488.89,1,False
Cn1nc(C(F)(F)F)c2cc(C(=O)Nc3cccc(-c4nncn4C4CC4)n3)c(OCc3ccccc3F)nc21,1290.0,1,False
Cn1nc(C(F)(F)F)c2cc(C(=O)Nc3cccc(-c4nncn4C4CCCC4)c3)c(=O)[nH]c21,5000.0,1,False
Cn1nc(C(F)(F)F)c2cc(C(=O)Nc3cccc(-c4nncn4C4CCCC4)n3)c(=O)[nH]c21,2180.0,1,False
Cn1nc(C(F)(F)F)c2cc(C(=O)Nc3cccc(-c4nncn4C4CCCC4)n3)c(OCc3ccccc3F)nc21,1020.0,1,False
Cn1nc(C(F)(F)F)c2cc(C(=O)Nc3cccc(-c4nncn4C4CCCCC4)c3)c(=O)[nH]c21,5000.0,1,False
Cn1nc(C(F)(F)F)c2cc(C(=O)Nc3cccc(-c4nncn4C4CCCCC4)n3)c(=O)[nH]c21,5000.0,1,False
Cn1nccc1-c1ccc2c(c1)CN(c1cccc(-c3nncn3C3CC3)n1)C2=O,0.2,1,False
FC(F)(F)c1cc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc(N2CCOCC2)c1,19.226,2,False
FC(F)(F)c1ccc(Cn2cnc3c(NC4CCN(Cc5ccccc5)CC4)nc(Nc4ccc(N5CCOCC5)cc4)nc32)cc1,16.569499999999998,2,False
FC(F)(F)c1ccc(Cn2cnc3c(NCc4cccc(C(F)(F)F)c4)nc(Nc4ccc5ncccc5c4)nc32)cc1,19.84,2,False
FC(F)(F)c1ccc(Cn2cnc3c(NCc4ccccc4)nc(-c4ccc(N5CCOCC5)nc4)nc32)cc1,19.9,2,False
FC(F)(F)c1ccc(Cn2cnc3c(NCc4ccccc4)nc(Nc4ccccc4)nc32)cc1,20.053,2,False
FC(F)(F)c1ccc(Cn2cnc3c(Nc4ccc(N5CCOCC5)cc4)nc(N4CCN(Cc5ccc6c(c5)OCO6)CC4)nc32)cc1,18.606499999999997,2,False
FC(F)(F)c1ccc(Cn2cnc3c(Nc4ccc(N5CCOCC5)cc4)nc(N4CCN(c5ccccn5)CC4)nc32)cc1,20.009,2,False
FC(F)(F)c1ccc(Cn2cnc3c(Nc4ccc(N5CCOCC5)cc4)nc(NC4CCN(Cc5ccccc5)CC4)nc32)cc1,10.824,2,False
FC(F)(F)c1ccc(Cn2cnc3c(Nc4ccc5c(c4)OCO5)nc(N4CCN(c5ccccn5)CC4)nc32)cc1,20.034,2,False
FC(F)(F)c1ccc(Cn2cnc3c(Nc4ccc5c(c4)OCO5)nc(NC4CCN(Cc5ccccc5)CC4)nc32)cc1,20.491,2,False
FC(F)(F)c1ccc(Cn2cnc3c(Nc4ccc5c(c4)OCO5)nc(Nc4ccc(N5CCOCC5)cc4)nc32)cc1,8.3315,2,False
FC(F)(F)c1ccc(Cn2cnc3c(Nc4ccc5c(c4)OCO5)nc(Nc4ccccc4)nc32)cc1,21.983,2,False
FC(F)(F)c1cccc(CNc2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,10.7345,2,False
FC(F)(F)c1cccc(CNc2nc(N3CCN(Cc4ccc5c(c4)OCO5)CC3)nc3c2ncn3-c2ccccc2)c1,20.064,2,False
FC(F)(F)c1cccc(CNc2nc(N3CCN(c4ccccn4)CC3)nc3c2ncn3-c2ccsc2)c1,20.011,2,False
FC(F)(F)c1cccc(CNc2nc(Nc3ccc(N4CCOCC4)cc3)nc3c2ncn3-c2ccsc2)c1,14.374500000000001,2,False
FC(F)(F)c1cccc(CNc2nc(Nc3ccc(N4CCOCC4)cc3)nc3nc[nH]c23)c1,14.817,2,False
Fc1cc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc(N2CCN(C3CC3)CC2)c1,19.226,2,True
Fc1ccc(-c2c(-c3ccnc(Nc4ccc(N5CCOCC5)cc4)c3)noc2NCc2ccccc2)cc1,19.226,2,True
Fc1ccc(Nc2[nH]cnc3ncnc2-3)cc1,10000.0,1,False
Fc1ccc(Nc2ncc3cc(Br)ccc3n2)cc1,5005.0,2,False
Fc1ccc(Nc2ncc3ccccc3n2)cc1,5005.0,2,False
Fc1ccc(Nc2ncnc3nc[nH]c23)cc1,10.0,1,False
Fc1cnc(Nc2ccc(N3CCNCC3)cc2)cc1-n1cnc(Nc2ccccc2)n1,19.226,2,False
N#CC1CCN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)CC1,0.0022,1,False
N#CC1CN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)C1,0.0009,1,False
N#Cc1c[nH]c2c(C(N)=O)ccc(OC3CCNCC3)c12,125.6255,2,False
NC(=O)c1cc2ccccc2cc1Nc1ccnc(Nc2ccc(N3CCOCC3)cc2)c1,19.226,2,True
NC(=O)c1ccc(-c2nc(NCc3cccc(C(F)(F)F)c3)c3ncn(-c4ccccc4)c3n2)cc1,18.004,2,False
NC(=O)c1ccc(-c2nc(NCc3cccc(C(F)(F)F)c3)c3ncn(Cc4ccc(C(F)(F)F)cc4)c3n2)cc1,17.267,2,False
NC1=NC(=C2CCNC(=O)c3[nH]c(Br)cc32)C(=O)N1,3.575,2,False
NC1=NC(=O)/C(=C2\CCNC(=O)c3[nH]c(Br)cc32)N1,3575.0,2,False
NCC(Oc1cnc(-c2ccoc2)c(-c2c[nH]c3ncccc23)c1)c1ccccc1,0.0079,1,False
NCCNS(=O)(=O)c1ccc(-c2c[nH]c3ncccc23)s1,25.025,2,False
NC[C@H](Oc1cnc(-c2ccoc2)c(-c2c[nH]c3ncccc23)c1)c1ccccc1,7.9,1,False
Nc1cc(C2=C3C=CN=C3C(=O)NCC2)c(O)[nH]1,19.226,2,False
Nc1ccc2c(c1)CN(c1cccc(-c3nncn3C3CC3)n1)C2=O,0.2,1,False
Nc1cccc(-c2ccc3nc(Nc4ccccc4)ncc3c2)c1,5005.0,2,False
Nc1cccc(-c2nc3ncnc(Nc4ccc(N5CCOCC5)cc4)c3[nH]2)c1,18.232,2,False
Nc1cccc(Nc2ncc3cc(-c4cccc(N)c4)ccc3n2)c1,5005.0,2,False
Nc1cccc(Nc2ncc3cc(-c4cn[nH]c4)ccc3n2)c1,300.3,2,False
Nc1cccc(Nc2ncc3cc(Br)ccc3n2)c1,5005.0,2,False
Nc1cccc(Nc2ncc3ccccc3n2)c1,5005.0,2,False
Nc1nc(Nc2ccc(N3CCOCC3)cc2)cc(-c2ccc3[nH]ccc3c2)n1,10.0525,2,False
Nc1nc(Nc2ccc(N3CCOCC3)cc2)cc(NC2CCN(Cc3ccccc3)CC2)n1,23.138,2,False
Nc1nc(Nc2ccc(N3CCOCC3)cc2)cc(Nc2ccc3c(c2)OCO3)n1,16.755,2,False
Nc1nc(OCC2CCCCC2)c2[nH]cnc2n1,25.1,1,False
Nc1nc(OCC2CCCCC2)c2nc[nH]c2n1,25100.0,1,False
Nc1nccc(-c2ccc3c(N)n[nH]c3c2)n1,2847.845,2,False
O=C(C1=C(O)C(=O)N(c2nc3ccc(F)cc3s2)C1c1ccc(Br)cc1)c1ccco1,14114.1,2,False
O=C(C1=C(O)C(=O)N(c2nc3ccc(F)cc3s2)C1c1cccc(Br)c1)c1ccco1,14764.75,2,False
O=C(C1=C(O)C(=O)N(c2nc3ccc(F)cc3s2)C1c1cccc(Cl)c1)c1ccco1,14114.1,2,False
O=C(C1=C(O)C(=O)N(c2nc3ccc(F)cc3s2)C1c1cccc(Cl)c1)c1cccs1,2252.25,2,False
O=C(C1=C(O)C(=O)N(c2nc3ccc(F)cc3s2)C1c1cccc(F)c1)c1ccco1,21321.3,2,False
O=C(Cc1cn(-c2ccc(N3CCN(Cc4ccc5c(c4)OCO5)CC3)nn2)c2ccccc12)Nc1ccc(N2CCOCC2)cc1,20.015,2,False
O=C(Cc1cn(-c2ccc(Nc3nccc4ccccc34)nn2)c2ccccc12)Nc1ccc2c(c1)OCO2,21.615,2,False
O=C(NC1CC1)c1ccc(-c2nc(NCc3cccc(C(F)(F)F)c3)c3ncn(-c4ccccc4)c3n2)cc1,19.868,2,False
O=C(NC1CC1)c1ccc2c(c1)CN(c1cccc(-c3nncn3C3CC3)n1)C2=O,0.2,1,False
O=C(NC1CCOCC1)c1ccc2c(c1)CN(c1cccc(-c3nncn3C3CC3)n1)C2=O,0.2,1,False
O=C(NCCN1CCOCC1)c1cccc(-n2ncc3cc(Nc4c(F)cccc4[N+](=O)[O-])ccc32)c1,19.226,2,False
O=C(NCCO)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc4sccc34)c(Cl)c2)NCC1,5005.0,4,False
O=C(NCCn1ccnc1)c1ccc2c(c1)CN(c1cccc(-c3nncn3C3CC3)n1)C2=O,0.2,1,False
O=C(N[C@@H](COc1ccc2[nH]c(=O)[nH]c2c1)c1ccccc1)c1cccn(Cc2ccc(F)c(F)c2)c1=O,5000.0,1,False
O=C(Nc1cc2c(cc1F)CN(c1cccc(-c3nncn3C3CC3)n1)C2=O)C1CC1,0.6,1,False
O=C(Nc1ccc(-c2ncnc3[nH]ccc23)cc1)C1COc2ccccc2O1,19.226,2,True
O=C(Nc1cccc(-c2n[nH]c3ccc(-c4ncn[nH]4)cc23)c1)c1ccc(C(F)(F)F)cc1,0.532,1,False
O=C(Nc1cccc(-c2n[nH]c3ccc(-c4nnc[nH]4)cc23)c1)c1ccc(C(F)(F)F)cc1,532.0,1,False
O=C(Nc1cccc(-c2nncn2C2CC2)c1)c1cc(-n2cnc(C3CC3)c2)ccn1,2.87,6,False
O=C(Nc1cccc(-c2nncn2C2CC2)n1)c1cc(-c2ccc3[nH]ccc3c2)cn(Cc2ccccc2F)c1=O,5000.0,1,False
O=C(Nc1cccc(-c2nncn2C2CC2)n1)c1cc(-c2ccc3scnc3c2)cn(Cc2ccccc2F)c1=O,5000.0,1,False
O=C(Nc1cccc(-c2nncn2C2CC2)n1)c1cc(-c2cccc3[nH]ccc23)cn(Cc2ccccc2F)c1=O,5000.0,1,False
O=C(Nc1cccc(-c2nncn2C2CC2)n1)c1cc(-c2cccnc2)cn(Cc2ccccc2F)c1=O,5000.0,1,False
O=C(Nc1cccc(-c2nncn2C2CC2)n1)c1cc(-c2cnc(Cl)nc2)cn(Cc2ccccc2F)c1=O,2370.0,1,False
O=C(Nc1cccc(-c2nncn2C2CC2)n1)c1cc(-c2cnn(C(F)F)c2)cn(Cc2ccccc2F)c1=O,290.89,1,False
O=C(Nc1cccc(-c2nncn2C2CC2)n1)c1cc(-c2cnn(C3CC3)c2)cn(Cc2ccccc2F)c1=O,1.73,1,False
O=C(Nc1cccc(-c2nncn2C2CC2)n1)c1cc(-c2cnn(C3CCC3)c2)cn(Cc2ccccc2F)c1=O,289.0,1,False
O=C(Nc1cccc(-c2nncn2C2CC2)n1)c1cc(Br)cn(Cc2ccccc2F)c1=O,5000.0,1,False
O=C(Nc1cccc(-c2nncn2C2CC2)n1)c1cc2c(cc1F)OCc1cncn1-2,114.0,1,False
O=C(Nc1ccccc1)c1ccccc1Nc1ccnc(Nc2ccc(N3CCOCC3)cc2)c1,19.226,2,False
O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CC(C(F)F)C2)cn1,0.0022,1,False
O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CC(F)(F)C2)cn1,0.0028,1,False
O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CC(N3CCOCC3)C2)cn1,0.0023,1,False
O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CC3(CCOCC3)C2)cn1,0.0045,1,False
O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CC3CC3C2)cn1,0.0011,1,False
O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCC(C(F)(F)F)CC2)cn1,0.0032,1,False
O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCC(F)CC2)cn1,0.0025,1,False
O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCC(O)C2)cn1,3.0,1,False
O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCC2)cn1,2.4,1,False
O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCC3(CC2)COC3)cn1,0.0019,1,False
O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCCC2)cn1,1.9,1,False
O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCCCC2)cn1,2.0,1,False
O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCCOCC2)cn1,0.0038,1,False
O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCN(C3CC3)CC2)cn1,0.0028,1,False
O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCN(CC(F)(F)F)CC2)cn1,0.0029,1,False
O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCN(CC3CC3)CC2)cn1,0.0025,1,False
O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCN3C(=O)OCC3C2)cn1,0.0027,1,False
O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCN3CCCC3C2)cn1,0.0027,1,False
O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCOCC2)cn1,1.44,1,False
O=C(Nc1nc2cc(C(F)(F)F)cc(NC3CC3)n2n1)c1cccnc1,6.5655,8,False
O=C(O)C(Cc1ccccc1)N1C(=O)/C(=C/c2ccncc2)SC1=S,33000.0,1,False
O=C(O)C(Cc1ccccc1)N1C(=O)C(=Cc2ccncc2)SC1=S,33.0,1,False
O=C(O)CC(C(=O)O)N1C(=O)/C(=C/c2ccc(-c3c(Cl)cccc3Cl)o2)SC1=S,1000.0,1,False
O=C(O)CC(C(=O)O)N1C(=O)/C(=C/c2ccc(-c3ccc(Br)cc3)o2)SC1=S,2800.0,1,False
O=C(O)CC(C(=O)O)N1C(=O)C(=Cc2ccc(-c3c(Cl)cccc3Cl)o2)SC1=S,1.0,1,False
O=C(O)CC(C(=O)O)N1C(=O)C(=Cc2ccc(-c3ccc(Br)cc3)o2)SC1=S,2.8,1,False
O=C(O)CCCCCN1C(=O)/C(=C/c2ccc(-c3ccc(Br)cc3)o2)SC1=S,200.0,1,False
O=C(O)CCCCCN1C(=O)/C(=C/c2ccc(-c3cccc(C(F)(F)F)c3)o2)SC1=S,500.0,1,False
O=C(O)CCCCCN1C(=O)/C(=C/c2ccc(-c3ccccc3Cl)o2)SC1=S,500.0,1,False
O=C(O)CCCCCN1C(=O)C(=Cc2ccc(-c3ccc(Br)cc3)o2)SC1=S,0.2,1,False
O=C(O)CCCCCN1C(=O)C(=Cc2ccc(-c3cccc(C(F)(F)F)c3)o2)SC1=S,0.5,1,False
O=C(O)CCCCCN1C(=O)C(=Cc2ccc(-c3ccccc3Cl)o2)SC1=S,0.5,1,False
O=C(O)CCCN1C(=O)/C(=C/c2ccc(-c3c(Cl)cccc3Cl)o2)SC1=S,500.0,1,False
O=C(O)CCCN1C(=O)/C(=C/c2ccc(-c3cc(Cl)ccc3Cl)o2)SC1=S,350.0,1,False
O=C(O)CCCN1C(=O)/C(=C/c2ccc(-c3ccc(Br)cc3)o2)SC1=S,200.0,1,False
O=C(O)CCCN1C(=O)/C(=C/c2ccc(-c3cccc(Cl)c3)o2)SC1=S,350.0,1,False
O=C(O)CCCN1C(=O)/C(=C/c2ccc(-c3ccccc3Cl)o2)SC1=S,300.0,1,False
O=C(O)CCCN1C(=O)/C(=C/c2ccc(-c3ccccc3F)o2)SC1=S,3000.0,1,False
O=C(O)CCCN1C(=O)C(=Cc2ccc(-c3c(Cl)cccc3Cl)o2)SC1=S,0.5,1,False
O=C(O)CCCN1C(=O)C(=Cc2ccc(-c3cc(Cl)ccc3Cl)o2)SC1=S,0.35,1,False
O=C(O)CCCN1C(=O)C(=Cc2ccc(-c3ccc(Br)cc3)o2)SC1=S,0.2,1,False
O=C(O)CCCN1C(=O)C(=Cc2ccc(-c3cccc(Cl)c3)o2)SC1=S,0.35,1,False
O=C(O)CCCN1C(=O)C(=Cc2ccc(-c3ccccc3Cl)o2)SC1=S,0.3,1,False
O=C(O)CCCN1C(=O)C(=Cc2ccc(-c3ccccc3F)o2)SC1=S,3.0,1,False
O=C(O)CCN1C(=O)/C(=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)SC1=S,650.0,1,False
O=C(O)CCN1C(=O)/C(=C/c2ccc(-c3cccc(Cl)c3)o2)SC1=S,1000.0,1,False
O=C(O)CCN1C(=O)/C(=C/c2ccc(-c3ccccc3Cl)o2)SC1=S,750.0,1,False
O=C(O)CCN1C(=O)/C(=C/c2ccc(-c3ccccc3F)o2)SC1=S,300.0,1,False
O=C(O)CCN1C(=O)C(=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)o2)SC1=S,0.65,1,False
O=C(O)CCN1C(=O)C(=Cc2ccc(-c3cccc(Cl)c3)o2)SC1=S,1.0,1,False
O=C(O)CCN1C(=O)C(=Cc2ccc(-c3ccccc3Cl)o2)SC1=S,0.75,1,False
O=C(O)CCN1C(=O)C(=Cc2ccc(-c3ccccc3F)o2)SC1=S,0.3,1,False
O=C(O)CN1C(=O)/C(=C/c2ccc(-c3ccccc3Cl)o2)SC1=S,1250.0,1,False
O=C(O)CN1C(=O)/C(=C/c2ccc(-c3ccccc3F)o2)SC1=S,3000.0,1,False
O=C(O)CN1C(=O)/C(=C/c2ccco2)SC1=S,33000.0,1,False
O=C(O)CN1C(=O)/C(=C/c2ccncc2)SC1=S,33000.0,1,False
O=C(O)CN1C(=O)C(=Cc2ccc(-c3ccccc3Cl)o2)SC1=S,1.25,1,False
O=C(O)CN1C(=O)C(=Cc2ccc(-c3ccccc3F)o2)SC1=S,3.0,1,False
O=C(O)CN1C(=O)C(=Cc2ccco2)SC1=S,33.0,1,False
O=C(O)CN1C(=O)C(=Cc2ccncc2)SC1=S,33.0,1,False
O=C(O)c1ccc(N2C(=O)/C(=C/c3cccnc3)SC2=S)cc1,33000.0,1,False
O=C(O)c1ccc(N2C(=O)C(=Cc3cccnc3)SC2=S)cc1,33.0,1,False
O=C(O)c1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3C3CC3)n1)C2,0.2,1,False
O=C(c1cc2c(cc1-c1cccnc1)C(=O)N(c1cccc(-c3nncn3C3CC3)n1)C2)N1CCCC1,0.2,1,False
O=C(c1cc2c(cc1Cl)C(=O)N(c1cccc(-c3nncn3C3CC3)n1)C2)N1CCCCC1,0.2,1,False
O=C(c1ccc2c(c1)CN(c1cccc(-c3nncn3C3CC3)n1)C2=O)N1CC2CCC(C1)O2,0.2,1,False
O=C(c1ccc2c(c1)CN(c1cccc(-c3nncn3C3CC3)n1)C2=O)N1CCC(O)CC1,0.2,1,False
O=C(c1ccc2c(c1)CN(c1cccc(-c3nncn3C3CC3)n1)C2=O)N1CCC1,0.2,1,False
O=C(c1ccc2c(c1)CN(c1cccc(-c3nncn3C3CC3)n1)C2=O)N1CCCC1,0.2,1,False
O=C(c1ccc2c(c1)CN(c1cccc(-c3nncn3C3CC3)n1)C2=O)N1CCCCC1,0.2,1,False
O=C(c1ccc2c(c1)CN(c1cccc(-c3nncn3C3CC3)n1)C2=O)N1CCOCC1,0.2,1,False
O=C(c1ccc2c(c1)CN(c1cccc(-c3nncn3C3CC3)n1)C2=O)N1CCSCC1,0.2,1,False
O=C1/C(=C/c2ccc(-c3ccc(Br)cc3)o2)SC(=S)N1c1cccc(O)c1,2000.0,1,False
O=C1/C(=C/c2ccc(-c3ccc(Cl)c(Cl)c3)o2)SC(=S)N1c1ccc(F)cc1,33000.0,1,False
O=C1/C(=C/c2ccc(Cl)cc2Cl)SC(=S)N1Nc1ccccc1,33000.0,1,False
O=C1/C(=C/c2ccco2)SC(=S)N1c1cccnc1,33000.0,1,False
O=C1C(=Cc2ccc(-c3ccc(Br)cc3)o2)SC(=S)N1c1cccc(O)c1,2.0,1,False
O=C1C(=Cc2ccc(-c3ccc(Cl)c(Cl)c3)o2)SC(=S)N1c1ccc(F)cc1,33.0,1,False
O=C1C(=Cc2ccc(Cl)cc2Cl)SC(=S)N1Nc1ccccc1,33.0,1,False
O=C1C(=Cc2ccco2)SC(=S)N1c1cccnc1,33.0,1,False
